"시도별","품목별","항목","단위","2024.06 월","2024.07 월","2024.08 월","2024.09 월","2024.10 월","2024.11 월","1975 년","1976 년","1977 년","1978 년","1979 년","1980 년","1981 년","1982 년","1983 년","1984 년","1985 년","1986 년","1987 년","1988 년","1989 년","1990 년","1991 년","1992 년","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년",
"전국","위장약","소비자물가지수[2020=100]","2020=100","108.26","108.55","108.77","108.92","109.17","109.62","","","","","","","","","","","45.765","45.822","46.04","48.988","50.209","49.912","50.976","52.494","52.689","52.972","53.971","54.259","53.854","54.92","54.47","48.51","69.501","69.8","69.433","69.162","69.487","70.153","70.309","73.123","75.775","77.83","79.173","81.278","83.187","85.517","88.435","89.859","91.442","93.544","96.153","100","101.51","102.63","104.71",
"전국","진해거담제","소비자물가지수[2020=100]","2020=100","110.18","110.35","110.35","110.45","110.56","111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.305","67.52","68.277","68.542","68.929","69.217","69.661","69.884","70.374","71.386","76.032","77.082","82.375","89.579","96.051","100","102.37","104.32","107.39",
"전국","소염진통제","소비자물가지수[2020=100]","2020=100","114.15","114.13","114.2","114.3","114.34","114.65","","","","","","80.768","88.696","90.217","91.129","93.371","92.299","91.98","92.139","92.139","91.858","92.033","93.098","94.177","93.881","92.094","91.235","91.076","90.475","92.375","90.444","83.418","79.506","76.392","74.634","73.043","72.453","72.199","71.879","72.048","73.848","76.396","78.739","83.428","86.079","88.679","90.209","91.218","93.616","96.655","98.601","100","101.38","105.1","111.59",
"전국","피부질환제","소비자물가지수[2020=100]","2020=100","110.61","111.11","111.29","111.6","111.69","112.01","","","","","","40.7","47.07","45.983","45.904","46.28","46.887","47.048","48.262","49.179","49.624","50.549","51.388","52.514","52.583","52.047","52.388","52.589","53.579","59.726","66.331","69.87","72.292","74.044","75.209","73.666","73.137","74.88","78.932","80.93","81.058","80.839","82.179","85.889","87.198","88.414","88.877","89.387","90.039","91.041","97.19","100","100.5","101.27","102.63",
"전국","치과구강용약","소비자물가지수[2020=100]","2020=100","111.99","111.97","112.06","112.06","112.05","112.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.178","87.588","87.096","86.743","92.899","100","101.17","101.73","106.86",
"전국","조제약","소비자물가지수[2020=100]","2020=100","95.74","95","94.88","94.88","94.32","94.28","","","","","","","","","","","","","","","","","","","","","","","","","","129.235","128.586","128.499","127.741","127.894","127.989","129.172","129.781","128.277","128.501","129.184","127.989","114.732","108.022","105.883","105.967","104.639","103.304","102.038","100.771","100","99.32","98.02","97.04",
"전국","한방약","소비자물가지수[2020=100]","2020=100","125.58","126.63","127.38","128.94","129.57","130.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.55","68.441","68.561","70.189","71.714","72.69","77.083","79.821","82.004","83.214","84.475","85.537","86.126","88.506","95.737","100","101.29","104.85","112.82",
"전국","비타민제","소비자물가지수[2020=100]","2020=100","112.11","112.11","112.13","112.19","112.32","112.43","17.885","18.647","18.993","19.544","27.045","39.846","46.889","49.95","50.122","50.23","50.702","53.426","55.927","56.142","56.314","55.011","54.492","56.286","56.534","56.492","56.09","56.389","58.838","57.52","57.791","58.872","59.322","64.698","69.304","70.834","71.092","71.371","75.321","79.544","81.718","86.305","88.958","93.901","99.255","100.215","100.444","100.262","100.273","99.81","99.62","100","101.77","103.09","108.35",
"전국","병원약품","소비자물가지수[2020=100]","2020=100","95.56","94.87","94.71","94.71","94.25","94.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107.228","105.735","104.099","101.87","100.707","100","99.26","97.52","96.48",
"전국","화장품","소비자물가지수[2020=100]","2020=100","116.33","117.46","116.44","115.99","118.23","118.59","","","","","","","","","","","","","","","","","","","","","","","","","","78.686","81.702","82.41","80.961","78.883","78.195","81.277","84.463","87.141","92.055","93.442","94.508","96.09","98.237","102.284","103.762","102.526","100.265","98.801","99.059","100","102.03","110.77","114.56",
"전국","샴푸","소비자물가지수[2020=100]","2020=100","125.69","127.48","127.2","125.56","150.15","149.6","","","","","","57.873","57.873","57.873","57.873","57.873","57.422","56.627","56.221","56.008","55.865","55.804","55.054","52.723","52.838","52.962","53.201","60.941","73.348","84.434","85.241","86.139","92.869","94.649","93.357","97.067","99.049","103.266","110.858","113.797","127.314","130.098","129.914","132.54","124.058","124.032","122.503","112.299","95.594","97.444","102.278","100","101.56","113.69","124.52",
"전국","바디워시","소비자물가지수[2020=100]","2020=100","110.56","112.14","102.61","112.52","105.4","108.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153.413","153.17","159.064","153.012","159.438","156.203","162.727","126.925","107.657","104.458","100","100.48","117.44","117.09",
"전국","기초화장품","소비자물가지수[2020=100]","2020=100","103.64","103.54","103.74","102.92","102.93","103.62","","","","","","","","","","","86.188","86.167","86.016","86.152","86.188","86.181","83.28","76.708","76.694","75.975","75.766","75.754","75.766","75.887","74.921","74.864","79.392","80.615","79.031","76.161","75.176","79.441","81.069","82.116","87.409","89.305","90.913","93.035","94.115","97.776","99.302","99.101","99.706","98.916","99.82","100","99.87","103.77","105.51",
"전국","기능성화장품","소비자물가지수[2020=100]","2020=100","127.32","132.26","129.79","129.84","129.53","129.53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.778","69.38","67.074","77.782","81.222","80.966","81.202","80.101","91.991","101.943","102.585","101.243","100.279","98.773","97.35","100","104.97","118.18","124.22",
"전국","색조화장품","소비자물가지수[2020=100]","2020=100","107.41","107.86","108.2","106","109.23","108.41","","","","","","","","","","","","","","","","79.553","75.032","66.235","66.268","65.791","65.574","65.552","65.552","65.508","67.617","70.137","67.069","65.976","65.281","63.646","62.594","68.186","80.529","83.81","85.083","85.845","85.995","89.476","89.479","91.958","94.838","95.072","97.838","97.556","100.033","100","101.88","102.64","104.91",
"전국","모발염색약","소비자물가지수[2020=100]","2020=100","137.17","127.24","128.51","124.68","128.77","129.13","","","","","","","","","","","","","","","","","","","","","","","","","","133.225","134.568","133.479","130.371","126.842","127.751","128.05","127.315","124.547","124.984","123.92","123.351","124.327","119.114","106.527","114.616","114.74","101.973","97.403","96.579","100","100.9","110.69","111.6",
"전국","기타","소비자물가지수[2020=100]","2020=100","109.46","109.5","109.73","109.36","109.62","109.67","","","","","","","","","","","31.342","31.578","32.26","34.245","35.831","37.476","39.073","40.117","41.526","43.553","45.721","48.358","50.153","56.351","58.58","58.608","61.015","64.483","65.938","66.818","72.382","72.823","73.811","75.766","78.69","79.028","81.629","84.204","84.757","86.28","97.516","98.385","98.439","98.63","99.06","100","99.53","103.5","107.79",
"전국","담배","소비자물가지수[2020=100]","2020=100","100","100","100","100","100","100","7.969","8.839","8.627","8.437","8.477","11.463","14.109","15.624","16.521","16.521","16.521","16.521","16.7","17.079","17.401","17.948","18.271","18.271","18.634","22.614","22.814","26.253","28.938","28.938","33.202","33.202","37.319","42.463","42.931","42.931","54.618","54.618","54.618","54.618","54.618","54.618","55.31","56.355","56.409","56.304","100","100","100","100","100","100","100","100","100",
"전국","아동화","소비자물가지수[2020=100]","2020=100","113","116.17","116.17","116.17","116.17","116.17","","","","","","","","","","","","","","","","41.642","44.973","50.285","53.658","56.706","56.615","56.615","56.615","63.297","63.297","62.249","64.828","67.837","73.724","81.484","82.91","82.91","82.91","88.643","89.79","88.306","91.875","93.95","93.95","93.95","93.95","93.95","93.31","94.091","97.538","100","100","100.53","107.42",
"전국","구두","소비자물가지수[2020=100]","2020=100","112.31","112.31","113.86","113.86","113.86","113.86","","","","","","","","","","","28.874","29.175","29.736","31.788","35.446","37.832","38.025","38.271","38.983","39.257","39.975","40.755","42.568","44.184","45.87","47.844","51.107","55.387","60.05","63.429","64.939","65.145","68.17","71.157","73.051","74.394","78.714","82.524","82.507","85.143","85.925","89.745","90.903","95.623","97.204","100","104.2","110.87","112.96",
"전국","운동화","소비자물가지수[2020=100]","2020=100","107.8","107.8","107.8","107.8","107.8","107.8","17.248","18.015","17.913","20.476","25.955","42.872","50.276","51.682","51.511","51.594","51.839","52.18","52.526","54.329","54.876","55.32","56.663","59.617","59.592","59.026","58.601","68.609","70.87","76.299","83.697","85.516","82.766","86.286","87.96","87.305","86.742","87.429","86.128","86.799","89.409","87.971","88.147","94.302","92.049","95.29","96.855","99.323","99.993","100","100","100","100","100.71","107.2",
"전국","실내화","소비자물가지수[2020=100]","2020=100","125.08","125.38","125.3","125.6","125.83","125.81","","","","","","","","","","","","","","","","51.781","54.813","56.684","57.855","58.028","58.023","59.122","60.035","74.082","82.684","77.373","71.479","69.409","69.622","69.745","70.144","69.91","69.705","72.102","87.532","91.493","95.703","97.45","98.07","98.281","98.835","99.565","99.318","99.773","100.007","100","101.78","112.86","123.37",
"전국","주택수선재료","소비자물가지수[2020=100]","2020=100","119.47","119.51","119.57","119.76","119.79","119.78","","","","","","","","","","","26.37","26.518","26.704","28.823","29.277","29.635","31.979","32.703","33.123","34.303","39.258","42.622","45.436","59.136","59.98","61.436","64.186","65.742","66.612","69.694","74.314","75.248","75.261","80.32","85.287","85.063","87.225","90.96","92.504","93.904","94.022","93.855","94.171","97.095","99.251","100","105.19","115.64","118.71",
"전국","식기","소비자물가지수[2020=100]","2020=100","121.37","122.91","119.85","120.37","123.44","123.22","","","","","","","","","","","18.141","18.866","21.719","24.105","26.731","27.639","29.685","30.947","33.894","34.474","37.538","39.217","41.713","48.453","50.448","50.274","55.773","58.386","61.925","60.421","60.212","61","66.276","71.728","70.239","69.186","68.863","74.599","76.273","76.966","85.243","86.63","90.787","93.27","95.877","100","99.29","106.79","119.41",
"전국","컵","소비자물가지수[2020=100]","2020=100","105.56","105.72","102.31","101.07","103.43","98.98","","","","","","","","","","","41.208","41.311","41.799","42.64","44.085","44.617","46.35","48.104","52.921","54.223","58.394","59.129","60.379","68.058","70.009","69.327","78.202","81.414","87.44","85.563","84.743","85.485","92.186","98.661","97.143","95.998","95.67","100.736","100.426","101.459","111.277","110.394","105.612","103.073","101.686","100","97.11","101.84","103.3",
"전국","솥","소비자물가지수[2020=100]","2020=100","122.63","106.02","120.92","110.47","122.54","122.56","","","","","","","","","","","","","","","","71.749","71.713","71.646","71.967","72.669","72.663","72.869","72.755","72.64","72.3","72.094","72.713","72.437","72.689","73.651","76.186","76.059","78.694","83.272","84.79","84.6","88.625","91.248","91.742","95.691","96.872","93.664","95.431","96.096","97.147","100","102.17","112.85","117.62",
"전국","프라이팬","소비자물가지수[2020=100]","2020=100","112.46","123.04","122.63","106.7","122.66","115.7","22.813","24.017","24.813","26.156","35.061","42.161","44.179","44.331","44.202","44.281","45.577","46.149","47.352","52.92","61.363","62.038","64.682","66.323","67.284","68.603","72.949","75.739","76.043","85.556","85.622","83.307","82.522","83.181","84.806","87.257","89.714","90.888","95.224","101.504","107.38","110.225","110.794","109.334","109.055","108.909","106.56","107.093","106.132","103.066","101.054","100","101.34","112","117.78",
"전국","냄비","소비자물가지수[2020=100]","2020=100","122.29","115.85","125.46","108.59","123.37","115.37","14.368","15.935","17.921","19.743","29.054","36.785","40.505","42.327","43.071","44.593","45.943","47.14","48.796","59.254","63.686","65.483","71.1","76.112","75.743","75.552","76.424","76.805","76.634","81.875","82.62","81.614","80.777","79.397","79.023","81.091","82.152","81.713","85.423","89.9","92.816","94.211","95.868","98.89","100.566","101.819","101.714","102.656","101.497","100.983","100.161","100","105.63","115.9","118.87",
"전국","수저","소비자물가지수[2020=100]","2020=100","108.58","110.41","112.15","106.6","112.26","109.35","10.778","13.394","14.479","16.362","18.899","23.032","27.577","29.766","29.775","29.455","29.358","29.497","32.989","38.239","44.147","45.034","48.321","49.124","50.107","52.013","55.649","57.68","58.173","63.751","64.809","64.755","64.965","64.954","64.679","71.391","75.151","76.203","81.038","86.618","88.315","88.421","90.079","92.187","93.489","95.326","96.122","96.92","96.476","97.303","98.877","100","100.05","105.2","110.56",
"전국","밀폐용기","소비자물가지수[2020=100]","2020=100","124.11","122.58","126.36","123.77","127.21","122.39","","","","","","","","","","","","","","","","42.396","45.323","47.674","47.837","47.62","48.988","50.266","50.482","54.767","55.706","55.398","55.532","55.033","54.881","56.953","63.871","64.526","66.442","69.167","74.842","72.35","78.862","85.313","86.341","92.535","101.826","103.038","98.58","103.768","101.648","100","97.45","114.51","120.61",
"전국","부엌용용구","소비자물가지수[2020=100]","2020=100","112.88","116.89","116.11","117.4","119.2","115.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.503","51.628","51.731","52.907","54.078","60.972","87.091","91.477","91.138","91.303","92.102","92.126","94.375","96.694","98.297","100","102.7","109.56","114.89",
"전국","건전지","소비자물가지수[2020=100]","2020=100","132.88","130.9","132.96","133.64","131.2","131.13","","","","","","22.69","28.055","29.964","31.177","34.946","39.362","43.191","43.409","43.459","43.897","46.015","47.094","47.91","54.473","57.696","59.689","62.808","64.955","70.057","67.133","64.438","63.509","64.943","67.075","69.84","72.333","73.533","75.956","76.233","79.848","82.157","83.492","84.739","85.313","85.744","87.783","91.126","94.413","95.248","97.407","100","101.75","110.69","124.16",
"전국","소형가사용품","소비자물가지수[2020=100]","2020=100","106.6","109.1","109.39","108.26","107.58","109.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.333","90.316","94.098","106.764","110.38","105.623","105.186","106.517","107.774","103.417","100","102.25","105.79","107.29",
"전국","세탁세제","소비자물가지수[2020=100]","2020=100","132.84","133.13","132.54","132.08","129.67","131.14","40.815","40.815","40.815","40.815","45.77","67.723","70.835","70.533","69.184","71.366","71.753","73.472","72.678","72.746","72.739","72.61","72.862","73.219","73.645","72.295","73.934","77.785","81.205","98.587","92.918","86.653","93.91","100.625","103.072","106.603","105.188","101.007","112.262","120.089","123.517","118.994","124.874","126.573","115.361","116.133","115.465","105.355","103.436","101.178","100.62","100","98.67","111.45","123.88",
"전국","섬유유연제","소비자물가지수[2020=100]","2020=100","138.25","140.73","136.1","137.48","143.05","147.88","","","","","","","","","","","","","","","","","","","","","67.469","67.666","70.224","81.005","81.332","80.039","78.678","76.771","77.884","80.552","86.275","89.863","96.038","106.261","118.604","109.341","120.25","124.65","110.718","112.862","123.343","117.199","109.861","108.687","106.769","100","102.18","109.69","118.33",
"전국","전구","소비자물가지수[2020=100]","2020=100","105.39","109.96","103.83","100.87","106.97","105.64","19.403","20.163","19.993","21.834","32.364","39.67","42.177","46.366","47.416","48.327","49.815","49.894","50.451","52.846","54.105","55.633","57.382","62.077","63.631","65.671","68.226","72.524","79.456","94.451","91.278","88.146","87.643","86.888","86.78","88.458","89.011","89.137","89.212","89.805","90.517","90.999","95.701","107.607","108.204","106.245","108.929","109.176","104.349","101.96","100.645","100","99.29","104.93","108.3",
"전국","부엌용세제","소비자물가지수[2020=100]","2020=100","118.86","118.89","118.91","118.03","118.36","119.09","","","","","","29.255","30.177","30.419","29.504","29.643","30.234","30.306","30.09","30.011","30.078","31.016","33.285","34.887","41.262","43.162","45.379","46.112","48.399","63.605","63.227","61.632","66.12","70.429","72.263","76.916","78.871","78.956","79.153","81.795","89.661","90.713","93.525","99.587","100.192","100.391","102.165","104.098","103.724","98.76","98.945","100","99.47","108.41","115.55",
"전국","청소용세제","소비자물가지수[2020=100]","2020=100","127.49","127.7","128.19","128.07","127.94","128.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.288","62.274","66.862","72.867","77.756","79.02","80.587","88.318","89.233","89.314","89.61","89.943","90.471","90.932","97.595","100","100.78","109.06","116.78",
"전국","살충제","소비자물가지수[2020=100]","2020=100","129.35","129.04","130.87","130.58","130.84","130.85","28.36","31.047","31.831","31.898","32.76","36.035","37.546","39.39","40.251","40.285","40.761","42.433","43.336","44.071","44.828","44.989","44.936","45.371","46.51","45.82","44.981","45.158","45.108","56.985","63.641","61.666","59.688","60.849","62.925","65.392","68.449","68.763","68.477","70.075","73.851","75.551","81.746","87.815","89.649","91.178","93.046","90.886","94.733","96.099","93.928","100","106.22","116.22","123.01",
"전국","가정용비닐용품","소비자물가지수[2020=100]","2020=100","123.96","124.85","129.72","130.57","132.4","133.81","","","","","","","","","","","","","","","","32.934","37.16","38.506","38.539","38.967","39.507","40.866","41.064","46.923","47.186","46.62","46.819","47.265","49.798","50.024","52.772","56.927","58.316","62.554","64.73","67.116","73.068","76.649","78.583","81.474","82.819","82.596","83.375","87.161","96.757","100","104.54","114.86","121.49",
"전국","키친타월","소비자물가지수[2020=100]","2020=100","135.29","130","128.85","133.44","136.04","134.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.09","70.449","73.454","76.263","88.099","90.721","99.507","102.386","103.386","102.522","102.234","101.263","99.588","99.712","102.108","100","107.13","117.25","133.92",
"전국","방향제","소비자물가지수[2020=100]","2020=100","127.14","129.62","126.94","128.04","129.29","130.92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.438","83.77","84.461","84.924","89.938","93.573","92.668","93.332","92.793","93.705","93.772","94.764","97.162","98.731","99.732","100","105.29","114.84","124.28",
"전국","습기제거제","소비자물가지수[2020=100]","2020=100","119.85","115.89","117.41","143.22","139.72","148.11","","","","","","","","","","","","","","","","","","","","","73.065","72.024","71.482","75.726","73.065","69.284","71.409","78.707","82.322","82.548","76.82","77.87","75.63","77.178","84.303","85.904","93.427","95.767","97.132","94.348","99.809","105.553","110.034","109.809","101.783","100","101.91","103.65","118.86",
"전국","종이기저귀","소비자물가지수[2020=100]","2020=100","111","111.34","114.67","113.32","113.6","114.84","","","","","","","","","","","","","","","","","","","","","63.302","65.581","65.781","73.126","73.485","72.119","72.78","74.108","74","77.425","81.134","84.9","85.285","86.353","87.915","88.442","91.965","92.532","93.053","94.713","98.197","97.465","96.028","91.713","93.438","100","103.82","106.98","115.57",
"전국","생리대","소비자물가지수[2020=100]","2020=100","123.41","113.78","118.22","123.46","119.19","123.41","","","","","","26.818","29.992","30.892","31.089","31.698","32.159","32.227","32.495","32.959","33.192","34.306","34.903","35.322","37.06","37.179","40.64","43.353","43.302","54.71","62.323","62.336","67.332","71.877","73.482","71.482","71.384","70.837","72.794","74.799","80.205","81.437","86.832","92.906","98.463","101.25","101.46","100.413","100.003","99.374","99.056","100","100.49","109.54","116.11",
"전국","마스크","소비자물가지수[2020=100]","2020=100","70.85","70.85","70.88","70.8","70.8","70.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","75.95","72.41","70.65",
"전국","반창고","소비자물가지수[2020=100]","2020=100","101.55","101.63","101.63","101.7","101.69","101.73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.95","99.75","100.24",
"전국","안경","소비자물가지수[2020=100]","2020=100","101.21","101.12","101.17","101.1","101.19","101.54","","","","","","","","","","","73.198","74.455","76.851","77.687","81.847","87.287","97.006","102.935","105.371","108.376","108.622","108.539","101.913","102.647","102.321","99.966","99.092","100.407","101.357","102.048","102.257","101.285","101.005","100.826","101.03","101.004","101.316","101.25","101.746","101.422","101.724","101.688","101.438","101.371","100.411","100","99.42","98.45","100.9",
"전국","콘택트렌즈","소비자물가지수[2020=100]","2020=100","98.24","98.31","98.15","97.97","98.38","98.73","","","","","","","","","","","","","","","","","","","","","","","","","","109.412","107.926","107.634","107.999","107.479","107.625","107.517","107.481","107.688","107.786","107.706","107.849","106.88","105.702","105.626","105.533","104.868","103.886","102.477","99.94","100","97.03","94.05","94.35",
"전국","의료측정기","소비자물가지수[2020=100]","2020=100","99.19","99.01","99.22","99.13","99","98.89","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.708","103.32","101.889","99.235","98.151","97.247","98.436","97.605","96.645","95.978","100","98.55","99.44","100.92",
"전국","보청기","소비자물가지수[2020=100]","2020=100","101.95","101.95","101.95","101.95","101.95","101.95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.658","99.28","99.99","100","100","100","100","100","100",
"전국","치료재료","소비자물가지수[2020=100]","2020=100","104.31","104.31","104.31","104.31","104.31","104.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.239","102.271","101.422","99.06","99.456","100","99.79","98.65","100.4",
"전국","자동차타이어","소비자물가지수[2020=100]","2020=100","120.2","120.16","120.22","120.17","120.09","120.13","","","","","","","","","","","","","","","","","","","","","","","","","","75.438","78.808","78.688","79.04","79.908","80.103","82.88","86.699","96.125","98.995","102.525","115.051","115.615","114.534","113.585","111.147","108.834","108.874","103.065","100.877","100","104.91","114.23","120.17",
"전국","컴퓨터소모품","소비자물가지수[2020=100]","2020=100","116.48","118.23","117.55","116.27","116.41","117.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.205","65.45","66.172","67.557","76.379","77.301","76.651","80.2","81.434","81.478","88.984","95.369","95.624","93.284","96.094","100","98.51","100.7","110.55",
"전국","저장장치","소비자물가지수[2020=100]","2020=100","115.45","115.14","131.87","131.71","131.81","131.64","","","","","","","","","","","","","","","","","","","","","292.128","291.519","282.926","282.852","277.718","266.029","264.543","260.132","258.027","258.338","255.519","255.37","251.049","251.028","274.189","243.447","181.054","171.466","158.693","134.04","126.598","134.452","151.151","116.102","94.95","100","97.2","100.32","115.92",
"전국","장난감","소비자물가지수[2020=100]","2020=100","101.23","100.73","100.68","98.65","100.74","100.48","","","","","","","","","","","58.364","59.225","59.347","67.273","69.398","70.114","71.382","74.385","75.279","77.82","80","81.726","82.82","86.746","88.813","85.18","83.71","83.483","83.142","82.723","84.328","85.114","85.859","86.063","92.204","93.3","92.771","91.892","90.889","91.766","93.864","98.056","98.775","99.485","99.384","100","99.19","99.38","100.74",
"전국","레저용품","소비자물가지수[2020=100]","2020=100","112.59","112.62","112.66","112.66","109.27","108.71","","","","","","","","","","","","","","","","32.782","39.427","40.288","45.722","48.089","51.261","56.061","60.055","64.804","65.488","68.71","69.987","69.798","71","70.989","70.646","72.771","74.678","74.919","76.249","76.525","81.589","85.563","90.471","92.72","94.569","97.93","98.44","95.412","95.404","100","100.4","104.9","110.15",
"전국","운동용품","소비자물가지수[2020=100]","2020=100","100.87","100.19","100.31","100.49","98.5","97.84","42.494","44.017","45.513","51.162","72.016","97.494","99.205","104.88","106.473","106.616","106.589","106.366","106.366","106.304","106.286","106.366","106.366","106.366","106.366","106.865","106.9","106.794","107.088","107.213","106.919","106.349","105.888","105.551","104.789","102.831","100.341","97.907","96.611","96.285","101.52","103.084","102.895","102.429","101.353","100.497","99.314","101.369","97.719","99.062","92.14","100","93.39","99.8","95.56",
"전국","원예용품","소비자물가지수[2020=100]","2020=100","115.55","115.96","115.96","115.96","116.05","116.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.694","96.85","99.148","99.968","100.272","99.865","99.459","98.764","98.918","98.985","100","100.77","107.83","113.41",
"전국","반려동물용품","소비자물가지수[2020=100]","2020=100","116.17","118.1","116.29","117.44","116.01","118.28","","","","","","","","","","","","","","","","","","","","","","","","","","61.199","60.898","59.557","59.587","61.23","62.908","62.646","62.557","66.992","79.997","82.022","87.332","90.543","92.96","96.482","97.655","99.972","100.604","98.416","97.784","100","101.23","106.66","115.22",
"전국","종이문구","소비자물가지수[2020=100]","2020=100","116.56","117.53","117.93","117.94","118.44","118.89","","","","","","","","","","","33.965","34.061","35.377","39.198","40.332","41.045","41.825","44.958","47.267","49.282","60.154","69.217","70.55","75.417","71.703","70.952","71.195","70.396","70.857","70.207","69.781","69.531","69.002","71.468","83.172","85.145","91.516","93.064","93.178","96.259","96.284","96.014","95.37","96.532","98.675","100","101.02","105.3","112.96",
"전국","기타문구","소비자물가지수[2020=100]","2020=100","124.46","124.89","125.49","125.46","125.51","126.73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.655","72.01","80.714","82.748","88.043","90.534","91.748","93.656","96.895","98.654","100","107.24","114.41","123.03",
"전국","필기구","소비자물가지수[2020=100]","2020=100","115.17","115.29","115.33","115.58","115.28","115.49","","","","","","","","","","","24.738","25","25.827","27.506","28.483","29.594","34.326","35.966","36.585","40.803","50.497","51.511","51.966","61.311","62.106","62.332","62.898","63.183","63.407","63.973","64.035","64.083","64.179","69.616","80.58","81.051","90.79","93.917","94.393","96.331","98.701","99.825","101.024","101.465","102.34","100","99.24","101.44","111.16",
"전국","회화용구","소비자물가지수[2020=100]","2020=100","115.21","114.91","114.46","114.32","115.58","116.22","12.298","12.414","12.726","15.156","16.048","18.28","20.294","20.639","20.756","21.06","22.117","24.789","25.306","25.809","32.396","39.368","44.727","48.085","49.306","50.679","55.971","56.204","56.476","68.05","68.552","67.791","67.831","67.864","67.68","67.492","67.223","67.173","66.988","68.539","75.567","77.444","81.4","85.583","86.207","88.93","91.684","91.8","91.886","92.04","96.055","100","100.81","103.38","112.2",
"전국","칫솔","소비자물가지수[2020=100]","2020=100","105.37","102.68","103.52","104.75","104.37","101.93","20.144","20.156","20.994","21.653","29.757","34.777","42.48","46.496","47.25","48.722","56.293","58.496","57.807","58.07","61.099","62.876","63.918","65.096","67.232","69.956","71.83","72.853","79.179","85.816","85.923","83.57","83.292","82.261","83.194","84.35","87.624","85.696","85.251","84.981","87.091","86.981","86.612","89.402","88.266","85.449","97.67","96.284","98.885","97.964","97.069","100","100.36","102.78","103.1",
"전국","치약","소비자물가지수[2020=100]","2020=100","109.03","107.87","107.37","106.61","107.03","105.77","16.385","16.423","16.089","15.722","16.015","20.352","25.504","29.444","30.65","33.708","35.171","36.023","36.226","36.256","36.151","36.107","36.097","37.631","39.63","40.25","40.456","43.564","48.984","58.975","60.218","57.91","58.986","60.781","65.433","64.883","71.334","77.005","78.783","84.686","86.957","87.015","86.66","85.68","81.732","91.295","96.773","98.973","91.592","93.322","95.151","100","90.53","99.46","104.72",
"전국","비누","소비자물가지수[2020=100]","2020=100","132.67","129.63","129.94","130.51","134.08","131.21","19.601","19.605","19.576","19.657","22.305","31.61","32.706","33.886","33.858","35.882","38.825","39.283","39.093","40.068","40.965","41.497","42.353","42.631","42.04","41.793","42.248","43.18","43.36","52.011","57.943","58.866","58.93","62.03","65.341","70.634","74.283","76.815","77.13","83.055","94.687","97.157","102.89","114.031","115.872","112.963","111.424","108.41","106.241","102.254","102.058","100","101.13","121.26","131.67",
"전국","화장지","소비자물가지수[2020=100]","2020=100","120.27","121.6","123.1","118.85","118.86","120.6","22.151","22.126","22.681","22.853","27.649","34.789","37.466","43.13","43.841","44.091","44.668","44.71","46.281","48.71","49.929","51.06","51.142","51.26","52.707","52.922","57.866","61.665","61.918","76.426","73.097","71.265","70.475","70.965","71.331","73.326","75.169","77.261","79.591","86.725","93.722","97.297","102.494","105.674","105.83","103.967","103.015","102.747","97.53","95.586","97.636","100","101.39","110.01","120.53",
"전국","구강세정제","소비자물가지수[2020=100]","2020=100","117.48","120.83","115.69","113.45","111.55","120.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.181","93.879","96.682","99.182","100.767","101.221","98.263","95.457","92.686","96.338","100","101.16","99.66","112.97",
